image_name,tags
train_34867,clear
train_34868,clear
train_34869,blooming
train_34870,clear
train_34871,clear
train_34872,clear
train_34873,clear
train_34874,clear
train_34875,clear
train_34876,clear
train_34877,clear
train_34878,bare_ground
train_34879,clear
train_34880,clear
train_34881,artisinal_mine
train_34882,agriculture
train_34883,partly_cloudy
train_34884,agriculture
train_34885,clear
train_34886,agriculture
train_34887,agriculture
train_34888,cloudy
train_34889,haze
train_34890,clear
train_34891,agriculture
train_34892,partly_cloudy
train_34893,clear
train_34894,clear
train_34895,cloudy
train_34896,partly_cloudy
train_34897,agriculture
train_34898,agriculture
train_34899,clear
train_34900,partly_cloudy
train_34901,partly_cloudy
train_34902,clear
train_34903,partly_cloudy
train_34904,agriculture
train_34905,clear
train_34906,clear
train_34907,clear
train_34908,clear
train_34909,clear
train_34910,clear
train_34911,agriculture
train_34912,clear
train_34913,clear
train_34914,haze
train_34915,clear
train_34916,agriculture
train_34917,clear
train_34918,partly_cloudy
train_34919,agriculture
train_34920,partly_cloudy
train_34921,clear
train_34922,clear
train_34923,clear
train_34924,clear
train_34925,clear
train_34926,clear
train_34927,agriculture
train_34928,agriculture
train_34929,haze
train_34930,clear
train_34931,clear
train_34932,clear
train_34933,clear
train_34934,clear
train_34935,clear
train_34936,cloudy
train_34937,agriculture
train_34938,agriculture
train_34939,clear
train_34940,agriculture
train_34941,haze
train_34942,agriculture
train_34943,artisinal_mine
train_34944,clear
train_34945,agriculture
train_34946,agriculture
train_34947,clear
train_34948,partly_cloudy
train_34949,artisinal_mine
train_34950,clear
train_34951,cloudy
train_34952,agriculture
train_34953,agriculture
train_34954,clear
train_34955,artisinal_mine
train_34956,agriculture
train_34957,agriculture
train_34958,agriculture
train_34959,agriculture
train_34960,clear
train_34961,blooming
train_34962,clear
train_34963,agriculture
train_34964,haze
train_34965,cloudy
train_34966,agriculture
train_34967,clear
train_34968,agriculture
train_34969,partly_cloudy
train_34970,partly_cloudy
train_34971,haze
train_34972,agriculture
train_34973,clear
train_34974,clear
train_34975,partly_cloudy
train_34976,agriculture
train_34977,agriculture
train_34978,partly_cloudy
train_34979,agriculture
train_34980,agriculture
train_34981,clear
train_34982,agriculture
train_34983,agriculture
train_34984,haze
train_34985,agriculture
train_34986,clear
train_34987,clear
train_34988,clear
train_34989,clear
train_34990,clear
train_34991,agriculture
train_34992,clear
train_34993,agriculture
train_34994,clear
train_34995,clear
train_34996,partly_cloudy
train_34997,haze
train_34998,partly_cloudy
train_34999,partly_cloudy
train_35000,cultivation
train_35001,agriculture
train_35002,agriculture
train_35003,clear
train_35004,clear
train_35005,clear
train_35006,partly_cloudy
train_35007,partly_cloudy
train_35008,partly_cloudy
train_35009,agriculture
train_35010,clear
train_35011,clear
train_35012,clear
train_35013,clear
train_35014,clear
train_35015,agriculture
train_35016,clear
train_35017,clear
train_35018,clear
train_35019,partly_cloudy
train_35020,clear
train_35021,clear
train_35022,partly_cloudy
train_35023,agriculture
train_35024,agriculture
train_35025,haze
train_35026,clear
train_35027,cloudy
train_35028,clear
train_35029,clear
train_35030,clear
train_35031,clear
train_35032,agriculture
train_35033,clear
train_35034,agriculture
train_35035,clear
train_35036,agriculture
train_35037,agriculture
train_35038,partly_cloudy
train_35039,clear
train_35040,agriculture
train_35041,clear
train_35042,clear
train_35043,agriculture
train_35044,cultivation
train_35045,clear
train_35046,agriculture
train_35047,agriculture
train_35048,clear
train_35049,agriculture
train_35050,bare_ground
train_35051,partly_cloudy
train_35052,partly_cloudy
train_35053,clear
train_35054,clear
train_35055,agriculture
train_35056,agriculture
train_35057,haze
train_35058,agriculture
train_35059,clear
train_35060,clear
train_35061,clear
train_35062,clear
train_35063,clear
train_35064,clear
train_35065,clear
train_35066,clear
train_35067,clear
train_35068,clear
train_35069,agriculture
train_35070,haze
train_35071,partly_cloudy
train_35072,agriculture
train_35073,bare_ground
train_35074,partly_cloudy
train_35075,cloudy
train_35076,agriculture
train_35077,haze
train_35078,clear
train_35079,partly_cloudy
train_35080,agriculture
train_35081,agriculture
train_35082,clear
train_35083,clear
train_35084,agriculture
train_35085,clear
train_35086,partly_cloudy
train_35087,clear
train_35088,clear
train_35089,agriculture
train_35090,clear
train_35091,clear
train_35092,clear
train_35093,partly_cloudy
train_35094,agriculture
train_35095,agriculture
train_35096,partly_cloudy
train_35097,clear
train_35098,clear
train_35099,agriculture
train_35100,clear
train_35101,partly_cloudy
train_35102,agriculture
train_35103,agriculture
train_35104,clear
train_35105,cloudy
train_35106,agriculture
train_35107,agriculture
train_35108,agriculture
train_35109,clear
train_35110,clear
train_35111,agriculture
train_35112,agriculture
train_35113,clear
train_35114,clear
train_35115,clear
train_35116,agriculture
train_35117,agriculture
train_35118,agriculture
train_35119,clear
train_35120,clear
train_35121,clear
train_35122,cloudy
train_35123,artisinal_mine
train_35124,clear
train_35125,partly_cloudy
train_35126,cultivation
train_35127,partly_cloudy
train_35128,clear
train_35129,agriculture
train_35130,agriculture
train_35131,clear
train_35132,agriculture
train_35133,agriculture
train_35134,agriculture
train_35135,agriculture
train_35136,clear
train_35137,clear
train_35138,bare_ground
train_35139,clear
train_35140,clear
train_35141,agriculture
train_35142,clear
train_35143,clear
train_35144,partly_cloudy
train_35145,agriculture
train_35146,bare_ground
train_35147,haze
train_35148,agriculture
train_35149,haze
train_35150,clear
train_35151,agriculture
train_35152,clear
train_35153,cloudy
train_35154,agriculture
train_35155,clear
train_35156,clear
train_35157,clear
train_35158,haze
train_35159,clear
train_35160,agriculture
train_35161,agriculture
train_35162,agriculture
train_35163,clear
train_35164,clear
train_35165,agriculture
train_35166,partly_cloudy
train_35167,cloudy
train_35168,agriculture
train_35169,agriculture
train_35170,agriculture
train_35171,clear
train_35172,partly_cloudy
train_35173,partly_cloudy
train_35174,haze
train_35175,clear
train_35176,partly_cloudy
train_35177,haze
train_35178,clear
train_35179,cloudy
train_35180,clear
train_35181,agriculture
train_35182,agriculture
train_35183,agriculture
train_35184,clear
train_35185,partly_cloudy
train_35186,clear
train_35187,haze
train_35188,partly_cloudy
train_35189,clear
train_35190,clear
train_35191,agriculture
train_35192,clear
train_35193,cloudy
train_35194,agriculture
train_35195,agriculture
train_35196,agriculture
train_35197,clear
train_35198,clear
train_35199,agriculture
train_35200,haze
train_35201,agriculture
train_35202,clear
train_35203,bare_ground
train_35204,clear
train_35205,cloudy
train_35206,clear
train_35207,clear
train_35208,agriculture
train_35209,clear
train_35210,agriculture
train_35211,agriculture
train_35212,agriculture
train_35213,clear
train_35214,agriculture
train_35215,agriculture
train_35216,clear
train_35217,haze
train_35218,haze
train_35219,clear
train_35220,agriculture
train_35221,bare_ground
train_35222,clear
train_35223,clear
train_35224,haze
train_35225,clear
train_35226,clear
train_35227,clear
train_35228,partly_cloudy
train_35229,agriculture
train_35230,agriculture
train_35231,agriculture
train_35232,agriculture
train_35233,partly_cloudy
train_35234,clear
train_35235,agriculture
train_35236,partly_cloudy
train_35237,partly_cloudy
train_35238,clear
train_35239,clear
train_35240,cloudy
train_35241,cultivation
train_35242,clear
train_35243,agriculture
train_35244,haze
train_35245,partly_cloudy
train_35246,clear
train_35247,clear
train_35248,agriculture
train_35249,agriculture
train_35250,blooming
train_35251,clear
train_35252,partly_cloudy
train_35253,clear
train_35254,clear
train_35255,partly_cloudy
train_35256,clear
train_35257,clear
train_35258,agriculture
train_35259,agriculture
train_35260,clear
train_35261,clear
train_35262,agriculture
train_35263,clear
train_35264,partly_cloudy
train_35265,clear
train_35266,clear
train_35267,agriculture
train_35268,agriculture
train_35269,agriculture
train_35270,clear
train_35271,clear
train_35272,partly_cloudy
train_35273,clear
train_35274,haze
train_35275,cloudy
train_35276,clear
train_35277,agriculture
train_35278,haze
train_35279,clear
train_35280,agriculture
train_35281,agriculture
train_35282,clear
train_35283,agriculture
train_35284,agriculture
train_35285,agriculture
train_35286,agriculture
train_35287,clear
train_35288,agriculture
train_35289,clear
train_35290,blooming
train_35291,haze
train_35292,clear
train_35293,clear
train_35294,cloudy
train_35295,agriculture
train_35296,clear
train_35297,clear
train_35298,clear
train_35299,partly_cloudy
train_35300,agriculture
train_35301,agriculture
train_35302,haze
train_35303,clear
train_35304,bare_ground
train_35305,haze
train_35306,agriculture
train_35307,partly_cloudy
train_35308,clear
train_35309,clear
train_35310,clear
train_35311,clear
train_35312,agriculture
train_35313,agriculture
train_35314,agriculture
train_35315,clear
train_35316,clear
train_35317,clear
train_35318,agriculture
train_35319,clear
train_35320,clear
train_35321,agriculture
train_35322,agriculture
train_35323,clear
train_35324,partly_cloudy
train_35325,clear
train_35326,clear
train_35327,clear
train_35328,clear
train_35329,haze
train_35330,agriculture
train_35331,agriculture
train_35332,agriculture
train_35333,bare_ground
train_35334,haze
train_35335,clear
train_35336,agriculture
train_35337,agriculture
train_35338,cloudy
train_35339,partly_cloudy
train_35340,clear
train_35341,agriculture
train_35342,partly_cloudy
train_35343,agriculture
train_35344,clear
train_35345,partly_cloudy
train_35346,clear
train_35347,agriculture
train_35348,agriculture
train_35349,agriculture
train_35350,clear
train_35351,clear
train_35352,agriculture
train_35353,clear
train_35354,agriculture
train_35355,clear
train_35356,clear
train_35357,clear
train_35358,artisinal_mine
train_35359,agriculture
train_35360,agriculture
train_35361,cultivation
train_35362,agriculture
train_35363,agriculture
train_35364,clear
train_35365,clear
train_35366,partly_cloudy
train_35367,cloudy
train_35368,clear
train_35369,clear
train_35370,agriculture
train_35371,clear
train_35372,haze
train_35373,clear
train_35374,agriculture
train_35375,agriculture
train_35376,agriculture
train_35377,bare_ground
train_35378,clear
train_35379,clear
train_35380,haze
train_35381,clear
train_35382,agriculture
train_35383,clear
train_35384,agriculture
train_35385,clear
train_35386,clear
train_35387,agriculture
train_35388,clear
train_35389,partly_cloudy
train_35390,cloudy
train_35391,partly_cloudy
train_35392,clear
train_35393,clear
train_35394,haze
train_35395,agriculture
train_35396,clear
train_35397,clear
train_35398,agriculture
train_35399,cloudy
train_35400,agriculture
train_35401,agriculture
train_35402,clear
train_35403,clear
train_35404,agriculture
train_35405,clear
train_35406,clear
train_35407,agriculture
train_35408,clear
train_35409,agriculture
train_35410,agriculture
train_35411,clear
train_35412,clear
train_35413,clear
train_35414,clear
train_35415,clear
train_35416,agriculture
train_35417,clear
train_35418,agriculture
train_35419,agriculture
train_35420,blooming
